1.315000 0.131276
1.330000 0.129435
1.345000 0.127654
1.360000 0.125931
1.375000 0.124263
1.390000 0.122649
1.405000 0.121087
1.420000 0.119574
1.435000 0.118110
1.450000 0.116692
1.465000 0.115318
1.480000 0.113989
1.495000 0.112701
1.510000 0.111454
1.525000 0.110247
1.540000 0.109078
1.555000 0.107946
1.570000 0.106850
1.585000 0.105789
1.600000 0.104762
1.615000 0.103769
1.630000 0.102808
1.645000 0.101878
1.660000 0.100979
1.675000 0.100109
1.690000 0.099269
1.705000 0.098458
1.720000 0.097674
1.735000 0.096917
1.750000 0.096187
1.765000 0.095484
1.780000 0.094806
1.795000 0.094153
1.810000 0.093524
1.825000 0.092920
1.840000 0.092340
1.855000 0.091783
1.870000 0.091249
1.885000 0.090738
1.900000 0.090250
1.915000 0.089784
1.930000 0.089339
1.945000 0.088916
1.960000 0.088515
1.975000 0.088135
1.990000 0.087776
2.005000 0.087438
2.020000 0.087121
2.035000 0.086824
2.050000 0.086548
2.065000 0.086292
2.080000 0.086057
2.095000 0.085842
2.110000 0.085648
2.125000 0.085474
2.140000 0.085320
2.155000 0.085187
2.170000 0.085075
2.185000 0.084983
2.200000 0.084911
2.215000 0.084861
2.230000 0.084831
2.245000 0.084823
2.260000 0.084836
2.275000 0.084871
2.290000 0.084927
2.305000 0.085006
2.320000 0.085106
2.335000 0.085230
2.350000 0.085377
2.365000 0.085547
2.380000 0.085740
2.395000 0.085958
2.410000 0.086201
2.425000 0.086469
2.440000 0.086763
2.455000 0.087083
2.470000 0.087430
2.485000 0.087805
2.500000 0.088208
2.515000 0.088640
2.530000 0.089101
2.545000 0.089593
2.560000 0.090117
2.575000 0.090673
2.590000 0.091263
2.605000 0.091887
2.620000 0.092546
2.635000 0.093242
2.650000 0.093977
2.665000 0.094750
2.680000 0.095564
2.695000 0.096421
2.710000 0.097321
2.725000 0.098266
2.740000 0.099259
2.755000 0.100301
2.770000 0.101394
2.785000 0.102540
2.800000 0.103742
2.815000 0.105001
2.830000 0.106321
2.845000 0.107705
2.860000 0.109154
2.875000 0.110672
2.890000 0.112263
2.905000 0.113930
2.920000 0.115677
2.935000 0.117508
2.950000 0.119426
2.965000 0.121438
2.980000 0.123547
2.995000 0.125758
3.010000 0.128079
3.025000 0.130513
3.040000 0.133069
3.055000 0.135754
3.070000 0.138573
3.085000 0.141537
3.100000 0.144653
3.115000 0.147932
3.130000 0.151383
3.145000 0.155017
3.160000 0.158847
3.175000 0.162886
3.190000 0.167148
3.205000 0.171648
3.220000 0.176404
3.235000 0.181433
3.250000 0.186757
3.265000 0.192396
3.280000 0.198376
3.295000 0.204722
3.310000 0.211464
3.325000 0.218635
3.340000 0.226270
3.355000 0.234408
3.370000 0.243093
3.385000 0.252374
3.400000 0.262306
3.415000 0.272947
3.430000 0.284368
3.445000 0.296642
3.460000 0.309856
3.475000 0.324107
3.490000 0.339504
3.505000 0.356171
3.520000 0.374249
3.535000 0.393900
3.550000 0.415310
3.565000 0.438691
3.580000 0.464291
3.595000 0.492395
3.610000 0.523339
3.625000 0.557514
3.640000 0.595380
3.655000 0.637485
3.670000 0.684478
3.685000 0.737139
3.700000 0.796407
3.715000 0.863425
3.730000 0.939590
3.745000 1.026626
3.760000 1.126680
3.775000 1.242448
3.790000 1.377356
3.805000 1.535798
3.820000 1.723488
3.835000 1.947948
3.850000 2.219224
3.865000 2.550952
3.880000 2.961944
3.895000 3.478647
3.910000 4.138958
3.925000 4.998288
3.940000 6.139248
3.955000 7.686994
3.970000 9.832386
3.985000 12.861199
4.000000 17.166151
4.015000 23.135992
4.030000 30.608685
4.045000 37.586002
4.060000 39.947372
4.075000 35.773617
4.090000 28.276262
4.105000 21.158314
4.120000 15.714170
4.135000 11.837767
4.150000 9.110542
4.165000 7.169446
4.180000 5.760135
4.195000 4.714387
4.210000 3.921852
4.225000 3.309389
4.240000 2.827657
4.255000 2.442708
4.270000 2.130712
4.285000 1.874618
4.300000 1.662007
4.315000 1.483682
4.330000 1.332728
4.345000 1.203869
4.360000 1.093033
4.375000 0.997036
4.390000 0.913361
4.405000 0.840002
4.420000 0.775339
4.435000 0.718060
4.450000 0.667088
4.465000 0.621535
4.480000 0.580663
4.495000 0.543855
4.510000 0.510594
4.525000 0.480439
4.540000 0.453018
4.555000 0.428012
4.570000 0.405147
4.585000 0.384187
4.600000 0.364928
4.615000 0.347191
4.630000 0.330821
4.645000 0.315683
4.660000 0.301658
4.675000 0.288639
4.690000 0.276534
4.705000 0.265260
4.720000 0.254744
4.735000 0.244921
4.750000 0.235732
4.765000 0.227124
4.780000 0.219050
4.795000 0.211469
4.810000 0.204341
4.825000 0.197633
4.840000 0.191312
4.855000 0.185351
4.870000 0.179725
4.885000 0.174408
4.900000 0.169380
4.915000 0.164622
4.930000 0.160115
4.945000 0.155843
4.960000 0.151791
4.975000 0.147946
4.990000 0.144294
5.005000 0.140823
5.020000 0.137524
5.035000 0.134386
5.050000 0.131400
5.065000 0.128557
5.080000 0.125849
5.095000 0.123270
5.110000 0.120812
5.125000 0.118470
5.140000 0.116236
5.155000 0.114107
5.170000 0.112077
5.185000 0.110140
5.200000 0.108294
5.215000 0.106533
5.230000 0.104854
5.245000 0.103254
5.260000 0.101729
5.275000 0.100276
5.290000 0.098893
5.305000 0.097576
5.320000 0.096323
5.335000 0.095132
5.350000 0.094001
5.365000 0.092928
5.380000 0.091910
5.395000 0.090947
5.410000 0.090037
5.425000 0.089178
5.440000 0.088369
5.455000 0.087608
5.470000 0.086895
5.485000 0.086229
5.500000 0.085609
5.515000 0.085033
5.530000 0.084502
5.545000 0.084014
5.560000 0.083569
5.575000 0.083167
5.590000 0.082807
5.605000 0.082489
5.620000 0.082213
5.635000 0.081979
5.650000 0.081787
5.665000 0.081636
5.680000 0.081527
5.695000 0.081460
5.710000 0.081436
5.725000 0.081455
5.740000 0.081518
5.755000 0.081625
5.770000 0.081776
5.785000 0.081973
5.800000 0.082217
5.815000 0.082509
5.830000 0.082850
5.845000 0.083241
5.860000 0.083684
5.875000 0.084180
5.890000 0.084732
5.905000 0.085340
5.920000 0.086008
5.935000 0.086738
5.950000 0.087531
5.965000 0.088392
5.980000 0.089322
5.995000 0.090325
6.010000 0.091405
6.025000 0.092566
6.040000 0.093811
6.055000 0.095145
6.070000 0.096574
6.085000 0.098102
6.100000 0.099735
6.115000 0.101480
6.130000 0.103345
6.145000 0.105335
6.160000 0.107461
6.175000 0.109730
6.190000 0.112154
6.205000 0.114742
6.220000 0.117508
6.235000 0.120463
6.250000 0.123624
6.265000 0.127006
6.280000 0.130628
6.295000 0.134508
6.310000 0.138669
6.325000 0.143136
6.340000 0.147936
6.355000 0.153100
6.370000 0.158661
6.385000 0.164659
6.400000 0.171137
6.415000 0.178143
6.430000 0.185733
6.445000 0.193971
6.460000 0.202928
6.475000 0.212685
6.490000 0.223339
6.505000 0.234997
6.520000 0.247784
6.535000 0.261848
6.550000 0.277358
6.565000 0.294515
6.580000 0.313554
6.595000 0.334754
6.610000 0.358449
6.625000 0.385037
6.640000 0.415002
6.655000 0.448927
6.670000 0.487533
6.685000 0.531706
6.700000 0.582551
6.715000 0.641460
6.730000 0.710201
6.745000 0.791049
6.760000 0.886963
6.775000 1.001849
6.790000 1.140934
6.805000 1.311324
6.820000 1.522853
6.835000 1.789374
6.850000 2.130795
6.865000 2.576298
6.880000 3.169497
6.895000 3.976578
6.910000 5.098417
6.925000 6.685163
6.940000 8.938657
6.955000 12.039968
6.970000 15.829528
6.985000 19.138985
7.000000 19.880636
7.015000 17.443342
7.030000 13.637782
7.045000 10.175793
7.060000 7.567815
7.075000 5.718090
7.090000 4.415843
7.105000 3.486750
7.120000 2.810229
7.135000 2.306760
7.150000 1.924145
7.165000 1.627715
7.180000 1.394023
7.195000 1.206892
7.210000 1.054938
7.225000 0.929996
7.240000 0.826105
7.255000 0.738839
7.270000 0.664867
7.285000 0.601643
7.300000 0.547195
7.315000 0.499983
7.330000 0.458786
7.345000 0.422629
7.360000 0.390726
7.375000 0.362436
7.390000 0.337236
7.405000 0.314693
7.420000 0.294446
7.435000 0.276194
7.450000 0.259684
7.465000 0.244701
7.480000 0.231062
7.495000 0.218611
7.510000 0.207213
7.525000 0.196754
7.540000 0.187131
7.555000 0.178259
7.570000 0.170061
7.585000 0.162470
7.600000 0.155427
7.615000 0.148880
7.630000 0.142784
7.645000 0.137099
7.660000 0.131787
7.675000 0.126816
7.690000 0.122158
7.705000 0.117787
7.720000 0.113680
7.735000 0.109815
7.750000 0.106173
7.765000 0.102739
7.780000 0.099495
7.795000 0.096428
7.810000 0.093526
7.825000 0.090776
7.840000 0.088168
7.855000 0.085692
7.870000 0.083340
7.885000 0.081103
7.900000 0.078973
7.915000 0.076945
7.930000 0.075010
7.945000 0.073165
7.960000 0.071402
7.975000 0.069718
7.990000 0.068107
8.005000 0.066565
8.020000 0.065089
8.035000 0.063674
8.050000 0.062317
8.065000 0.061016
8.080000 0.059766
8.095000 0.058565
8.110000 0.057411
8.125000 0.056302
8.140000 0.055234
8.155000 0.054206
8.170000 0.053215
8.185000 0.052261
8.200000 0.051341
8.215000 0.050453
8.230000 0.049597
8.245000 0.048770
8.260000 0.047971
8.275000 0.047199
8.290000 0.046452
8.305000 0.045731
8.320000 0.045032
8.335000 0.044356
8.350000 0.043702
8.365000 0.043068
8.380000 0.042454
8.395000 0.041858
8.410000 0.041281
8.425000 0.040721
8.440000 0.040177
8.455000 0.039650
8.470000 0.039138
8.485000 0.038641
8.500000 0.038158
8.515000 0.037688
8.530000 0.037232
8.545000 0.036788
8.560000 0.036357
8.575000 0.035937
8.590000 0.035528
8.605000 0.035131
8.620000 0.034744
8.635000 0.034367
8.650000 0.034000
8.665000 0.033642
8.680000 0.033293
8.695000 0.032954
8.710000 0.032623
8.725000 0.032300
8.740000 0.031985
8.755000 0.031677
8.770000 0.031378
8.785000 0.031085
8.800000 0.030799
8.815000 0.030521
8.830000 0.030248
8.845000 0.029983
8.860000 0.029723
8.875000 0.029469
8.890000 0.029222
8.905000 0.028979
8.920000 0.028743
8.935000 0.028511
8.950000 0.028285
8.965000 0.028064
8.980000 0.027848
8.995000 0.027636
9.010000 0.027429
9.025000 0.027227
9.040000 0.027029
9.055000 0.026835
9.070000 0.026645
9.085000 0.026459
9.100000 0.026277
9.115000 0.026100
9.130000 0.025925
9.145000 0.025755
9.160000 0.025588
9.175000 0.025424
9.190000 0.025264
9.205000 0.025107
9.220000 0.024953
9.235000 0.024802
9.250000 0.024655
9.265000 0.024510
9.280000 0.024368
9.295000 0.024229
9.310000 0.024093
9.325000 0.023960
9.340000 0.023829
9.355000 0.023701
9.370000 0.023575
9.385000 0.023452
9.400000 0.023331
9.415000 0.023212
9.430000 0.023096
9.445000 0.022983
9.460000 0.022871
9.475000 0.022761
9.490000 0.022654
9.505000 0.022549
9.520000 0.022446
9.535000 0.022345
9.550000 0.022245
9.565000 0.022148
9.580000 0.022053
9.595000 0.021959
9.610000 0.021867
9.625000 0.021777
9.640000 0.021689
9.655000 0.021603
9.670000 0.021518
9.685000 0.021435
9.700000 0.021353
9.715000 0.021273
9.730000 0.021195
9.745000 0.021118
9.760000 0.021043
9.775000 0.020969
9.790000 0.020897
9.805000 0.020826
9.820000 0.020756
9.835000 0.020688
9.850000 0.020621
9.865000 0.020556
9.880000 0.020492
9.895000 0.020429
9.910000 0.020368
9.925000 0.020308
9.940000 0.020249
9.955000 0.020191
9.970000 0.020135
9.985000 0.020079
